,Link,Name,Question,Answer
2482,https://www.lazada.vn/products/dong-ho-thong-minh-smart-watch-x6-man-hinh-cong-cao-cap-tieng-viet-dong-ho-thong-minh-chong-nuoc-dong-ho-thong-minh-tre-em-dong-ho-thong-minh-co-bluetooth-dong-ho-thong-minh-gia-re-vong-tay-thong-minh-i253561809-s341132573.html?search=1,"Đồng hồ thông minh Smart Watch X6 Màn Hình Cong Cao cấp Tiếng Việt - Đồng hồ thông minh chống nước, Đồng hồ thông minh trẻ em, Đồng hồ thông minh có Bluetooth, Đồng hồ thông minh giá rẻ - Vòng tay thông minh",có vào mạng được k,có vào mạng đc bạn nhé 
2483,https://www.lazada.vn/products/dong-ho-thong-minh-smart-watch-x6-man-hinh-cong-cao-cap-tieng-viet-dong-ho-thong-minh-chong-nuoc-dong-ho-thong-minh-tre-em-dong-ho-thong-minh-co-bluetooth-dong-ho-thong-minh-gia-re-vong-tay-thong-minh-i253561809-s341132573.html?search=1,"Đồng hồ thông minh Smart Watch X6 Màn Hình Cong Cao cấp Tiếng Việt - Đồng hồ thông minh chống nước, Đồng hồ thông minh trẻ em, Đồng hồ thông minh có Bluetooth, Đồng hồ thông minh giá rẻ - Vòng tay thông minh","Muốn vào mạng làm thế nào hả shop , có vào facebook đc ko","Đồng hồ ko vào mạng được bạn nhé, chỉ nhận thông báo thôi"
2484,https://www.lazada.vn/products/dong-ho-thong-minh-smart-watch-x6-man-hinh-cong-cao-cap-tieng-viet-dong-ho-thong-minh-chong-nuoc-dong-ho-thong-minh-tre-em-dong-ho-thong-minh-co-bluetooth-dong-ho-thong-minh-gia-re-vong-tay-thong-minh-i253561809-s341132573.html?search=1,"Đồng hồ thông minh Smart Watch X6 Màn Hình Cong Cao cấp Tiếng Việt - Đồng hồ thông minh chống nước, Đồng hồ thông minh trẻ em, Đồng hồ thông minh có Bluetooth, Đồng hồ thông minh giá rẻ - Vòng tay thông minh",sao cái của mình k nhận sim mà nt k thấy shop trả lời,Bạn gọi cho shop theo số trên gói hàng đi ạ
2485,https://www.lazada.vn/products/dong-ho-thong-minh-smart-watch-x6-man-hinh-cong-cao-cap-tieng-viet-dong-ho-thong-minh-chong-nuoc-dong-ho-thong-minh-tre-em-dong-ho-thong-minh-co-bluetooth-dong-ho-thong-minh-gia-re-vong-tay-thong-minh-i253561809-s341132573.html?search=1,"Đồng hồ thông minh Smart Watch X6 Màn Hình Cong Cao cấp Tiếng Việt - Đồng hồ thông minh chống nước, Đồng hồ thông minh trẻ em, Đồng hồ thông minh có Bluetooth, Đồng hồ thông minh giá rẻ - Vòng tay thông minh",có cho kiểm tra hàng trước khi nhận k ạ,Đươc kiểm tra hàng bạn nhé
2486,https://www.lazada.vn/products/dong-ho-thong-minh-smart-watch-x6-man-hinh-cong-cao-cap-tieng-viet-dong-ho-thong-minh-chong-nuoc-dong-ho-thong-minh-tre-em-dong-ho-thong-minh-co-bluetooth-dong-ho-thong-minh-gia-re-vong-tay-thong-minh-i253561809-s341132573.html?search=1,"Đồng hồ thông minh Smart Watch X6 Màn Hình Cong Cao cấp Tiếng Việt - Đồng hồ thông minh chống nước, Đồng hồ thông minh trẻ em, Đồng hồ thông minh có Bluetooth, Đồng hồ thông minh giá rẻ - Vòng tay thông minh",10 tuổi và 8 tuổi đeo vừa ko shop,"đồng hồ có nhiều nấc ạ, nếu bé 30kg trở lên thì đeo được ạ"
2487,https://www.lazada.vn/products/dong-ho-thong-minh-smart-watch-x6-man-hinh-cong-cao-cap-tieng-viet-dong-ho-thong-minh-chong-nuoc-dong-ho-thong-minh-tre-em-dong-ho-thong-minh-co-bluetooth-dong-ho-thong-minh-gia-re-vong-tay-thong-minh-i253561809-s341132573.html?search=1,"Đồng hồ thông minh Smart Watch X6 Màn Hình Cong Cao cấp Tiếng Việt - Đồng hồ thông minh chống nước, Đồng hồ thông minh trẻ em, Đồng hồ thông minh có Bluetooth, Đồng hồ thông minh giá rẻ - Vòng tay thông minh",Có lên YouTube đc ko v shop,Dạ ko bạn ạ
2488,https://www.lazada.vn/products/dong-ho-thong-minh-smart-watch-x6-man-hinh-cong-cao-cap-tieng-viet-dong-ho-thong-minh-chong-nuoc-dong-ho-thong-minh-tre-em-dong-ho-thong-minh-co-bluetooth-dong-ho-thong-minh-gia-re-vong-tay-thong-minh-i253561809-s341132573.html?search=1,"Đồng hồ thông minh Smart Watch X6 Màn Hình Cong Cao cấp Tiếng Việt - Đồng hồ thông minh chống nước, Đồng hồ thông minh trẻ em, Đồng hồ thông minh có Bluetooth, Đồng hồ thông minh giá rẻ - Vòng tay thông minh",có cần cài thêm ứng dụng gì thì mới kết nối với điện thoại qua bluetooth để nghe cuộc gọi từ đt ko ship,"Không bạn ạ, bạn chỉ bật bluetooth lên là kết nối được"
2489,https://www.lazada.vn/products/dong-ho-thong-minh-smart-watch-x6-man-hinh-cong-cao-cap-tieng-viet-dong-ho-thong-minh-chong-nuoc-dong-ho-thong-minh-tre-em-dong-ho-thong-minh-co-bluetooth-dong-ho-thong-minh-gia-re-vong-tay-thong-minh-i253561809-s341132573.html?search=1,"Đồng hồ thông minh Smart Watch X6 Màn Hình Cong Cao cấp Tiếng Việt - Đồng hồ thông minh chống nước, Đồng hồ thông minh trẻ em, Đồng hồ thông minh có Bluetooth, Đồng hồ thông minh giá rẻ - Vòng tay thông minh",thiết bị có kết nối wifi với 3g không ad,Dùng 3G bạn nhé
2490,https://www.lazada.vn/products/dong-ho-thong-minh-smart-watch-x6-man-hinh-cong-cao-cap-tieng-viet-dong-ho-thong-minh-chong-nuoc-dong-ho-thong-minh-tre-em-dong-ho-thong-minh-co-bluetooth-dong-ho-thong-minh-gia-re-vong-tay-thong-minh-i253561809-s341132573.html?search=1,"Đồng hồ thông minh Smart Watch X6 Màn Hình Cong Cao cấp Tiếng Việt - Đồng hồ thông minh chống nước, Đồng hồ thông minh trẻ em, Đồng hồ thông minh có Bluetooth, Đồng hồ thông minh giá rẻ - Vòng tay thông minh",co ket noi voi dc bluetooth dc k a,Có bạn nhé
2491,https://www.lazada.vn/products/dong-ho-thong-minh-smart-watch-x6-man-hinh-cong-cao-cap-tieng-viet-dong-ho-thong-minh-chong-nuoc-dong-ho-thong-minh-tre-em-dong-ho-thong-minh-co-bluetooth-dong-ho-thong-minh-gia-re-vong-tay-thong-minh-i253561809-s341132573.html?search=1,"Đồng hồ thông minh Smart Watch X6 Màn Hình Cong Cao cấp Tiếng Việt - Đồng hồ thông minh chống nước, Đồng hồ thông minh trẻ em, Đồng hồ thông minh có Bluetooth, Đồng hồ thông minh giá rẻ - Vòng tay thông minh",Kết nối đc với tất cả các thiết bị chứ ạ,kết nối đc với điện thoại bạn nhé
2492,https://www.lazada.vn/products/dong-ho-thong-minh-smart-watch-x6-man-hinh-cong-cao-cap-tieng-viet-dong-ho-thong-minh-chong-nuoc-dong-ho-thong-minh-tre-em-dong-ho-thong-minh-co-bluetooth-dong-ho-thong-minh-gia-re-vong-tay-thong-minh-i253561809-s341132573.html?search=1,"Đồng hồ thông minh Smart Watch X6 Màn Hình Cong Cao cấp Tiếng Việt - Đồng hồ thông minh chống nước, Đồng hồ thông minh trẻ em, Đồng hồ thông minh có Bluetooth, Đồng hồ thông minh giá rẻ - Vòng tay thông minh","đồng hồ có chơi game, nghe nhạc được ko shop","có nghe nhạc được bạn, nhưng k chơi game đc bạn ạ"
2493,https://www.lazada.vn/products/dong-ho-thong-minh-smart-watch-x6-man-hinh-cong-cao-cap-tieng-viet-dong-ho-thong-minh-chong-nuoc-dong-ho-thong-minh-tre-em-dong-ho-thong-minh-co-bluetooth-dong-ho-thong-minh-gia-re-vong-tay-thong-minh-i253561809-s341132573.html?search=1,"Đồng hồ thông minh Smart Watch X6 Màn Hình Cong Cao cấp Tiếng Việt - Đồng hồ thông minh chống nước, Đồng hồ thông minh trẻ em, Đồng hồ thông minh có Bluetooth, Đồng hồ thông minh giá rẻ - Vòng tay thông minh",Cho hỏi kích thước mặt đồng hồ cỡ bao nhiêu vậy shop?,45x41x12mm bạn nhé
2494,https://www.lazada.vn/products/dong-ho-thong-minh-smart-watch-x6-man-hinh-cong-cao-cap-tieng-viet-dong-ho-thong-minh-chong-nuoc-dong-ho-thong-minh-tre-em-dong-ho-thong-minh-co-bluetooth-dong-ho-thong-minh-gia-re-vong-tay-thong-minh-i253561809-s341132573.html?search=1,"Đồng hồ thông minh Smart Watch X6 Màn Hình Cong Cao cấp Tiếng Việt - Đồng hồ thông minh chống nước, Đồng hồ thông minh trẻ em, Đồng hồ thông minh có Bluetooth, Đồng hồ thông minh giá rẻ - Vòng tay thông minh",Có nghe gọi dt dc ko shop,"có chứ bạn, nghe gọi nhắn tin, chụp ảnh, nghe nhạc và kết nối bluetooth, còn đo được bước chân nữa b nhé"
2495,https://www.lazada.vn/products/dong-ho-thong-minh-smart-watch-x6-man-hinh-cong-cao-cap-tieng-viet-dong-ho-thong-minh-chong-nuoc-dong-ho-thong-minh-tre-em-dong-ho-thong-minh-co-bluetooth-dong-ho-thong-minh-gia-re-vong-tay-thong-minh-i253561809-s341132573.html?search=1,"Đồng hồ thông minh Smart Watch X6 Màn Hình Cong Cao cấp Tiếng Việt - Đồng hồ thông minh chống nước, Đồng hồ thông minh trẻ em, Đồng hồ thông minh có Bluetooth, Đồng hồ thông minh giá rẻ - Vòng tay thông minh",dong ho co len facebook duoc ko shop,Dạ ko lên đc fb đâu bạn ạ
2496,https://www.lazada.vn/products/dong-ho-thong-minh-smart-watch-x6-man-hinh-cong-cao-cap-tieng-viet-dong-ho-thong-minh-chong-nuoc-dong-ho-thong-minh-tre-em-dong-ho-thong-minh-co-bluetooth-dong-ho-thong-minh-gia-re-vong-tay-thong-minh-i253561809-s341132573.html?search=1,"Đồng hồ thông minh Smart Watch X6 Màn Hình Cong Cao cấp Tiếng Việt - Đồng hồ thông minh chống nước, Đồng hồ thông minh trẻ em, Đồng hồ thông minh có Bluetooth, Đồng hồ thông minh giá rẻ - Vòng tay thông minh",co len facebook duoc ko shop,Dạ ko có  lên đc fb đâu bạn ạ
2497,https://www.lazada.vn/products/dong-ho-thong-minh-smart-watch-x6-man-hinh-cong-cao-cap-tieng-viet-dong-ho-thong-minh-chong-nuoc-dong-ho-thong-minh-tre-em-dong-ho-thong-minh-co-bluetooth-dong-ho-thong-minh-gia-re-vong-tay-thong-minh-i253561809-s341132573.html?search=1,"Đồng hồ thông minh Smart Watch X6 Màn Hình Cong Cao cấp Tiếng Việt - Đồng hồ thông minh chống nước, Đồng hồ thông minh trẻ em, Đồng hồ thông minh có Bluetooth, Đồng hồ thông minh giá rẻ - Vòng tay thông minh",Shop con k ạ.,Mình còn hàng b nhé
2498,https://www.lazada.vn/products/dong-ho-thong-minh-smart-watch-x6-man-hinh-cong-cao-cap-tieng-viet-dong-ho-thong-minh-chong-nuoc-dong-ho-thong-minh-tre-em-dong-ho-thong-minh-co-bluetooth-dong-ho-thong-minh-gia-re-vong-tay-thong-minh-i253561809-s341132573.html?search=1,"Đồng hồ thông minh Smart Watch X6 Màn Hình Cong Cao cấp Tiếng Việt - Đồng hồ thông minh chống nước, Đồng hồ thông minh trẻ em, Đồng hồ thông minh có Bluetooth, Đồng hồ thông minh giá rẻ - Vòng tay thông minh",có chống nc đc ko ạ,"Chống nước mức độ nhẹ bạn nhé, ko ngâm nước đâu"
2499,https://www.lazada.vn/products/dong-ho-thong-minh-smart-watch-x6-man-hinh-cong-cao-cap-tieng-viet-dong-ho-thong-minh-chong-nuoc-dong-ho-thong-minh-tre-em-dong-ho-thong-minh-co-bluetooth-dong-ho-thong-minh-gia-re-vong-tay-thong-minh-i253561809-s341132573.html?search=1,"Đồng hồ thông minh Smart Watch X6 Màn Hình Cong Cao cấp Tiếng Việt - Đồng hồ thông minh chống nước, Đồng hồ thông minh trẻ em, Đồng hồ thông minh có Bluetooth, Đồng hồ thông minh giá rẻ - Vòng tay thông minh",Đồng hồ nay nghe gọi như đt đung k b.,"Đúng rồi bạn, còn chụp hình và kết nối bluetooth nữa"
2500,https://www.lazada.vn/products/dong-ho-thong-minh-smart-watch-x6-man-hinh-cong-cao-cap-tieng-viet-dong-ho-thong-minh-chong-nuoc-dong-ho-thong-minh-tre-em-dong-ho-thong-minh-co-bluetooth-dong-ho-thong-minh-gia-re-vong-tay-thong-minh-i253561809-s341132573.html?search=1,"Đồng hồ thông minh Smart Watch X6 Màn Hình Cong Cao cấp Tiếng Việt - Đồng hồ thông minh chống nước, Đồng hồ thông minh trẻ em, Đồng hồ thông minh có Bluetooth, Đồng hồ thông minh giá rẻ - Vòng tay thông minh",Nếu mình muốn kết nối blutooth sang.ip. Thì mình vẫn nghe bằng máy ip đó à b,Bạn nghe bên nào cũng đc. đồng hồ cũng nghe như điện thoại nhé
2501,https://www.lazada.vn/products/dong-ho-thong-minh-smart-watch-x6-man-hinh-cong-cao-cap-tieng-viet-dong-ho-thong-minh-chong-nuoc-dong-ho-thong-minh-tre-em-dong-ho-thong-minh-co-bluetooth-dong-ho-thong-minh-gia-re-vong-tay-thong-minh-i253561809-s341132573.html?search=1,"Đồng hồ thông minh Smart Watch X6 Màn Hình Cong Cao cấp Tiếng Việt - Đồng hồ thông minh chống nước, Đồng hồ thông minh trẻ em, Đồng hồ thông minh có Bluetooth, Đồng hồ thông minh giá rẻ - Vòng tay thông minh",Nhung ma dong san pham này nó ko ho tro 3g chi gprs,Bạn đọc kỹ tính năng của nó trong phần mô tả nhé
2502,https://www.lazada.vn/products/dong-ho-thong-minh-smart-watch-x6-man-hinh-cong-cao-cap-tieng-viet-dong-ho-thong-minh-chong-nuoc-dong-ho-thong-minh-tre-em-dong-ho-thong-minh-co-bluetooth-dong-ho-thong-minh-gia-re-vong-tay-thong-minh-i253561809-s341132573.html?search=1,"Đồng hồ thông minh Smart Watch X6 Màn Hình Cong Cao cấp Tiếng Việt - Đồng hồ thông minh chống nước, Đồng hồ thông minh trẻ em, Đồng hồ thông minh có Bluetooth, Đồng hồ thông minh giá rẻ - Vòng tay thông minh",Neu 3G mà vào duoc tại sao lai ko vào fb duoc,Bạn đọc kỹ tính năng của nó trong phần mô tả nhé
2503,https://www.lazada.vn/products/dong-ho-thong-minh-smart-watch-x6-man-hinh-cong-cao-cap-tieng-viet-dong-ho-thong-minh-chong-nuoc-dong-ho-thong-minh-tre-em-dong-ho-thong-minh-co-bluetooth-dong-ho-thong-minh-gia-re-vong-tay-thong-minh-i253561809-s341132573.html?search=1,"Đồng hồ thông minh Smart Watch X6 Màn Hình Cong Cao cấp Tiếng Việt - Đồng hồ thông minh chống nước, Đồng hồ thông minh trẻ em, Đồng hồ thông minh có Bluetooth, Đồng hồ thông minh giá rẻ - Vòng tay thông minh",có wifi thật ko shop,Đọc kỹ phần chức năng sản phẩm giúp shop
2504,https://www.lazada.vn/products/dong-ho-thong-minh-smart-watch-x6-man-hinh-cong-cao-cap-tieng-viet-dong-ho-thong-minh-chong-nuoc-dong-ho-thong-minh-tre-em-dong-ho-thong-minh-co-bluetooth-dong-ho-thong-minh-gia-re-vong-tay-thong-minh-i253561809-s341132573.html?search=1,"Đồng hồ thông minh Smart Watch X6 Màn Hình Cong Cao cấp Tiếng Việt - Đồng hồ thông minh chống nước, Đồng hồ thông minh trẻ em, Đồng hồ thông minh có Bluetooth, Đồng hồ thông minh giá rẻ - Vòng tay thông minh",vậy sao kêu có,đọc kỹ bài giùm shop
2505,https://www.lazada.vn/products/dong-ho-thong-minh-smart-watch-x6-man-hinh-cong-cao-cap-tieng-viet-dong-ho-thong-minh-chong-nuoc-dong-ho-thong-minh-tre-em-dong-ho-thong-minh-co-bluetooth-dong-ho-thong-minh-gia-re-vong-tay-thong-minh-i253561809-s341132573.html?search=1,"Đồng hồ thông minh Smart Watch X6 Màn Hình Cong Cao cấp Tiếng Việt - Đồng hồ thông minh chống nước, Đồng hồ thông minh trẻ em, Đồng hồ thông minh có Bluetooth, Đồng hồ thông minh giá rẻ - Vòng tay thông minh",lừa đảo,Bạn nói năng cho lịch sự nhé. Bạn đọc kỹ bài giúp. lúc thì bảo đặt lúc thì ko đặt rồi lại năn nỉ lấy hàng xin lỗi tùm lum...hay thật
2506,https://www.lazada.vn/products/dong-ho-thong-minh-smart-watch-x6-man-hinh-cong-cao-cap-tieng-viet-dong-ho-thong-minh-chong-nuoc-dong-ho-thong-minh-tre-em-dong-ho-thong-minh-co-bluetooth-dong-ho-thong-minh-gia-re-vong-tay-thong-minh-i253561809-s341132573.html?search=1,"Đồng hồ thông minh Smart Watch X6 Màn Hình Cong Cao cấp Tiếng Việt - Đồng hồ thông minh chống nước, Đồng hồ thông minh trẻ em, Đồng hồ thông minh có Bluetooth, Đồng hồ thông minh giá rẻ - Vòng tay thông minh",cái này có thể kết nói với tai nghe Bluetooth hk shop,kHOONH BẠN Ạ
2507,https://www.lazada.vn/products/dong-ho-thong-minh-smart-watch-x6-man-hinh-cong-cao-cap-tieng-viet-dong-ho-thong-minh-chong-nuoc-dong-ho-thong-minh-tre-em-dong-ho-thong-minh-co-bluetooth-dong-ho-thong-minh-gia-re-vong-tay-thong-minh-i253561809-s341132573.html?search=1,"Đồng hồ thông minh Smart Watch X6 Màn Hình Cong Cao cấp Tiếng Việt - Đồng hồ thông minh chống nước, Đồng hồ thông minh trẻ em, Đồng hồ thông minh có Bluetooth, Đồng hồ thông minh giá rẻ - Vòng tay thông minh",có xem youtube dc k,Dạ ko xem được đâu bạn ạ
2508,https://www.lazada.vn/products/dong-ho-thong-minh-smart-watch-x6-man-hinh-cong-cao-cap-tieng-viet-dong-ho-thong-minh-chong-nuoc-dong-ho-thong-minh-tre-em-dong-ho-thong-minh-co-bluetooth-dong-ho-thong-minh-gia-re-vong-tay-thong-minh-i253561809-s341132573.html?search=1,"Đồng hồ thông minh Smart Watch X6 Màn Hình Cong Cao cấp Tiếng Việt - Đồng hồ thông minh chống nước, Đồng hồ thông minh trẻ em, Đồng hồ thông minh có Bluetooth, Đồng hồ thông minh giá rẻ - Vòng tay thông minh",sài 3g thế nào,Bạn lắp sim 3G vào là được mà
2509,https://www.lazada.vn/products/dong-ho-thong-minh-smart-watch-x6-man-hinh-cong-cao-cap-tieng-viet-dong-ho-thong-minh-chong-nuoc-dong-ho-thong-minh-tre-em-dong-ho-thong-minh-co-bluetooth-dong-ho-thong-minh-gia-re-vong-tay-thong-minh-i253561809-s341132573.html?search=1,"Đồng hồ thông minh Smart Watch X6 Màn Hình Cong Cao cấp Tiếng Việt - Đồng hồ thông minh chống nước, Đồng hồ thông minh trẻ em, Đồng hồ thông minh có Bluetooth, Đồng hồ thông minh giá rẻ - Vòng tay thông minh",Lên đc Mess đc ko ạ,"ko bạn ơi, bạn đọc các chức năng trong bài viết hộ mình nhé: nghe gọi, nhăn tin, nghe nhạc, ...."
2510,https://www.lazada.vn/products/dong-ho-thong-minh-smart-watch-x6-man-hinh-cong-cao-cap-tieng-viet-dong-ho-thong-minh-chong-nuoc-dong-ho-thong-minh-tre-em-dong-ho-thong-minh-co-bluetooth-dong-ho-thong-minh-gia-re-vong-tay-thong-minh-i253561809-s341132573.html?search=1,"Đồng hồ thông minh Smart Watch X6 Màn Hình Cong Cao cấp Tiếng Việt - Đồng hồ thông minh chống nước, Đồng hồ thông minh trẻ em, Đồng hồ thông minh có Bluetooth, Đồng hồ thông minh giá rẻ - Vòng tay thông minh",có màu hồng ko shop,Mình có màu đen thôi bạn nhé
2511,https://www.lazada.vn/products/dong-ho-thong-minh-smart-watch-x6-man-hinh-cong-cao-cap-tieng-viet-dong-ho-thong-minh-chong-nuoc-dong-ho-thong-minh-tre-em-dong-ho-thong-minh-co-bluetooth-dong-ho-thong-minh-gia-re-vong-tay-thong-minh-i253561809-s341132573.html?search=1,"Đồng hồ thông minh Smart Watch X6 Màn Hình Cong Cao cấp Tiếng Việt - Đồng hồ thông minh chống nước, Đồng hồ thông minh trẻ em, Đồng hồ thông minh có Bluetooth, Đồng hồ thông minh giá rẻ - Vòng tay thông minh",shop có bán pin kèm theo không vậy,Pin có sẵn theo máy mà bạn
